26127.5508,2510.9143,28088.0996
27854.1328,2524.5139,31347.7461
31161.293,2559.7219,33062.2813
29399.1035,2503.8293,28207.4023
31084.627,2548.793,29872.3418
31058.2949,2590.2388,28288.1035
32720.2246,2709.1941,28371.7129
29434.5293,2488.8228,29799.2246
29482.1797,2511.0488,31401.752
31119.873,2540.4382,31464.5352
32814.4805,2589.9763,34701.8203
37627.4688,3058.3965,28557.8867
36015.9531,2766.6011,31640.8105
34394.2461,2680.1274,31590.5371
32737.2168,2641.1919,29948.1152
25150.082,3303.2058,41078.0781
26708.6758,3235.9717,41075.3828
29720.0449,2823.2495,37854.1328
28263.3496,3133.249,41069.2617
31365.6211,2880.4102,41050.7227
26776.0527,3356.9119,44257.4922
29863.9219,3153.0544,44227.5117
34477.1484,2787.9373,44165.3867
36019.3906,2715.0254,44148.2266
36019.0469,2606.0579,41022.2227
32915.5781,2760.0793,41040.3125
31332.2676,3189.7725,50396.3047
29821.2109,3221.0967,48878.2031
29769.7676,3189.7725,50396.3047
28270.2324,3264.7095,48887.668
39218.3047,3346.1724,25458.9902
34375.2383,2840.1292,28449.8867
36006.5703,3512.8296,22265.1895
42347.6328,3340.7227,25462.5059
43894.9961,3309.1433,25449.6094
43894.2773,3206.2932,28573.1289
31295.2617,2728.8794,37864.8906
34419.7266,2602.4255,34738.0352
34445.7188,2599.4539,37886.5898
36017.4844,2637.2173,34768.0195
36018.457,2581.3977,37895.3398
37588.0703,2603.7537,37901.4023
39123.4375,2890.1277,47254.9336
40682.0508,2918.1504,47251.4883
40679.8516,2763.386,44124.8789
42242.375,2839.4636,44124.6445
40694.2461,2710.0979,41011.4609
43809.0781,3015.8408,47252.7969
40789.2695,3170.6382,28589.5293
40772.7148,2993.2319,31700.248
37618.5625,2849.4866,31674.998
43863.6016,3009.418,34797.2773
46951.9688,3099.6863,41017.1289
45394.7695,3189.7725,50396.3047
45376.0586,3072.0781,47256.3438
43832.2695,3189.7725,50396.3047
42244.168,2962.2932,47250.9766
42269.7695,3189.7725,50396.3047
6356.4644,4074.2808,26999.3242
6350.6357,3859.0422,31677.1738
6355.4268,4037.8376,28560.1621
4788.8223,3733.0193,28549.6074
3218.481,3462.5793,28536.8496
4785.0132,3623.9478,31669.0332
3216.4041,3413.3923,31659.0508
9459.5371,3834.7759,34788.7109
11016.2959,3393.3313,37898.4922
10999.4678,4401.8701,31658.6895
3213.1042,3331.9436,34779.5078
3209.156,3231.9478,37898.9922
4779.2471,3455.561,34785.4805
6339.6108,3444.7568,36346.1445
6335.7012,3299.3525,37902.0859
9460.875,4278.9722,31675.1875
12513.5566,4629.1616,30062.3223
12523.2393,4426.7773,31627.8125
9461.3916,4456.6362,30117.252
10996.1221,4600.8057,30098.1738
14001.7598,4676.8833,28440.8848
9461.7705,4585.6738,28558.0645
10993.6729,4746.2236,28537.1172
12502.6982,4856.9551,26934.0039
13994.627,4752.3501,26874.4883
12506.4492,4778.0264,28497.6406
15474.9971,4537.7241,26803.0273
22948.3789,2891.0034,26490.1621
21420.8418,3194.2817,26525.5176
16966.0996,4188.0522,28299.3633
10992.3975,4822.0054,26975.3652
13995.2607,4749.2773,25312.4648
15475.9102,4540.4165,25241.3887
16951.9922,4253.8159,25164.7813
16950.8066,4243.8408,26726.0137
18430.4785,3920.176,25088.9941
18429.0527,3901.4639,26649.8301
14015.2051,4537.8154,30010.8438
15486.0908,4470.5771,28372.7637
18484.7402,3795.5415,29816.7852
18448.4453,3858.2524,28226.7656
21446.7852,3172.6045,28108.3145
26102.1719,2618.4309,24944.2188
27729.4961,2608.4841,24996.2832
29379.8906,2675.2407,25068.8027
31043.2734,2794.123,25153.0547
12547.209,3927.1187,34760.2617
17033.6973,3974.8726,31473.3418
17079.7461,3835.5325,33069.3984
15605.2217,3806.1995,34702.3711
18592.207,3631.8003,33023.9258
20185.291,3379.98,34604.6602
18655.4629,3540.8596,34634.957
27997.9043,2699.9031,34593.9688
24921.8945,3016.1973,36199.8086
21722.3242,3214.1326,34580.3555
23269.6094,3053.697,34564.8359
20110.3086,3411.4238,32982.7813
17129.7891,3686.3926,34668.4609
17180.6973,3536.4778,36268.2344
21638.2031,3190.3604,32949.7734
24830.1992,2909.052,34560.8945
26406.7988,2790.0435,34571.0234
29538.3066,2563.0562,33011.7461
31206.1543,2601.1917,34663.1914
32870.9023,2651.4478,37876.0742
34466.3281,2663.6643,41030.4766
37574.7344,2599.2437,41016.4023
39133.2969,2637.8503,41012.9453
39121.25,2710.1807,44128.3867
37567.4609,2690.51,44135.9219
37569.0469,2884.9412,47261.9102
12559.9336,3662.6777,36326.7422
82.2678,3189.7725,47271.3047
6324.9224,2920.939,47259.2422
82.2678,3189.7725,48833.8047
6327.6079,3020.5317,48826.1641
3204.157,3104.1091,48829.3164
82.2678,3189.7725,50396.3047
15765.7676,2937.969,45748.9258
9455.7959,2862.1704,42575.2656
9456.4346,2988.7571,41016.2969
21961.9375,3298.093,39462.4688
12572.1113,3410.3853,37893.0742
12582.959,3186.6572,39459.0195
18912.1309,3189.4446,42645.6836
22087.1035,3339.4058,44252.3438
12601.8643,2801.1907,44152.6914
6328.7202,3045.2109,41015.4609
6326.1108,2953.1301,42573.6563
6324.4341,2895.9299,44133.4063
6323.9517,2882.3022,45695.1289
9455.2012,2776.3076,45697.6523
14164.9365,3009.541,48845.5625
3205.1658,3128.0461,41018.3203
3203.5007,3083.9124,42578.4219
9455.3574,2788.5989,44135.6289
12602.4375,2789.5256,45715.418
12599.5869,2846.364,47277.0156
15757.4658,2971.2078,47305.8164
15764.1475,2951.446,44185.2109
15753.5625,3008.6541,42615.3711
12598.2021,2875.3044,42588.9648
6332.001,3163.4805,39458.4063
15738.2842,3054.1475,48855.1758
17312.1328,3106.4397,48865.3906
22027.8184,3258.031,48891.6172
21957.2676,3189.7725,50396.3047
25082.2676,3189.7725,50396.3047
31370.3887,3170.0681,48867.1094
28309.2012,3300.1184,47358.457
26760.459,3353.8848,47369.4102
22071.5742,3303.7415,47364.8789
22020.6523,3320.5425,41072.875
23587.166,3329.0283,41077.0234
18880.1055,3233.2642,41058.25
18835.8301,3292.292,39461.4258
20398.9668,3303.1177,39462.0039
3202.343,3053.1655,44139.2422
82.2678,3189.7725,45708.8047
9456.0732,2968.6287,48827.7266
9455.4121,2833.5623,47261.5977
12592.9756,2977.7612,48837.3516
12582.2676,3189.7725,50396.3047
14144.7676,3189.7725,50396.3047
15707.2676,3189.7725,50396.3047
17269.7676,3189.7725,50396.3047
18885.5957,3161.2781,48875.4063
15642.3135,3603.6555,36289.8242
18719.7891,3450.5981,36246.9141
17229.3438,3394.8135,37866.4375
18781.2305,3366.0608,37856.75
20261.5215,3350.8235,36227.6406
20334.3105,3324.8909,37847.9961
21807.8281,3241.9607,36212.1836
21889.4551,3270.9216,37840.9805
23447.5313,3203.7715,37836.5
25009.416,3123.0588,37835.3633
23657.8691,3389.5723,44260.8242
25221.3418,3398.7092,44262.9844
25204.7363,3372.9351,47374.2227
28322.8008,3269.7078,44245
31401.7793,3023.1057,44207.0586
29852.9922,3222.9463,47343.1055
31393.877,3133.8232,47325.1211
32894.7695,3189.7725,50396.3047
32933.9063,3044.2041,47306.2695
34475.1289,2965.5444,47288.3203
34457.2695,3189.7725,50396.3047
36019.5938,2909.2986,47273.0313
36019.7695,3189.7725,50396.3047
37582.2695,3189.7725,50396.3047
43807.918,2927.752,44126.9297
43821.3086,2908.3535,41012.7734
6324.9434,2878.3816,6633.1846
12600.1318,2833.1853,9777.1514
9456.6426,2805.5896,9761.9131
11026.3213,2795.0994,9767.3428
12603.584,2761.4824,6653.2705
11027.3203,2728.6416,6641.5576
6328.6841,2990.0732,11326.4092
4768.8677,3116.9446,12894.0166
3206.6536,3150.1738,12894.959
3210.188,3239.874,16024.9229
3204.01,3085.2229,9766.2793
6326.6924,2923.282,9760.709
6325.4224,2885.4983,8196.2686
12597.6211,2881.4023,3526.3406
9456.0078,2784.9912,5073.334
9456.0479,2745.2981,6634.96
9456.2695,2752.3406,8197.832
3202.8484,3060.2407,6639.7266
82.2678,3189.7725,6646.3052
1644.5122,3176.8123,12895.8164
1645.7482,3205.5771,16022.4932
82.2678,3189.7725,12896.3047
82.2678,3189.7725,25396.3047
1646.8944,3231.938,19149.0352
4781.0327,3480.9609,19162.375
3213.9072,3335.8962,19155.1699
9458.3818,3237.0857,14461.0234
11014.4492,3514.1389,16024.7637
9458.7725,3596.748,36345.0117
7904.2168,3723.791,34791.9297
6343.5361,3591.7815,34790.2383
7907.3926,3914.5586,33236.4414
7910.2612,4087.7065,31680.2871
6353.4185,3963.4543,30119.3301
7914.3828,4335.8008,28564.3633
7915.2964,4388.0757,27003.7949
7915.2183,4377.5049,25440.9609
6356.3364,4064.9536,25436.4805
4789.4785,3746.6309,25425.4199
6331.333,3084.2129,12893.2764
9457.7285,3048.593,12893.5488
9457.1377,2904.5168,11327.1641
12594.8662,2941.8867,11337.9678
3203.7429,3090.1245,3516.1267
3207.2678,3189.7725,396.3051
3205.1411,3130.2969,1955.6923
6328.9165,3057.6274,1953.0162
6332.2676,3189.7725,396.3051
9456.5889,3006.6995,1953.968
9457.2676,3189.7725,396.3051
12591.1172,3012.2292,1961.7157
14144.7676,3189.7725,396.3051
15707.2676,3189.7725,396.3051
17269.7676,3189.7725,396.3051
18875.5586,3201.49,1993.6104
18832.2676,3189.7725,396.3051
20394.7676,3189.7725,396.3051
20445.8066,3263.6958,2001.2245
14173.3633,2935.2319,3538.1604
15751.0781,3014.6577,3552.1411
14161.2666,3042.3535,1968.5288
17329.4766,3112.3181,3567.0815
15732.5498,3086.6904,1976.5758
17304.2266,3141.1121,1985.1647
20483.1836,3332.897,3595.0356
18907.2734,3220.8518,3581.7795
18935.8262,3281.9465,6730.625
20516.75,3454.7759,6749.1836
15767.8242,2965.5627,6689.1899
17352.252,3115.2119,6710.064
18917.6367,3371.9341,9842.665
21915.25,3714.7727,14434.3906
22033.1875,3745.4041,11405.1865
17337.9102,3200.22,9825.208
15741.998,3136.1873,11359.6572
15757.415,3046.1355,9807.5078
14177.6523,2920.2632,9791.0068
14184.3359,2843.9895,6669.6968
11025.1035,2860.2761,3517.8508
9456.1787,2871.9487,3512.991
6326.624,2962.7869,3511.4631
6325.3213,2903.5916,5071.5503
18802.125,3558.5803,14441.375
17198.875,3618.9817,15973.0811
17246.4395,3485.4392,14445.6592
15690.7139,3417.9231,14449.9961
15656.0273,3603.9961,15989.0049
14134.4736,3357.7734,14454.0264
14112.0107,3583.7292,16003.7988
6338.2529,3343.9893,16029.9707
7900.0283,3403.8308,16030.8223
7906.5532,3811.6633,19170.6641
9459.0693,3462.2102,16029.3818
9460.4082,3955.9285,19167.0801
11005.3018,4058.5544,19155.2363
12539.1201,4099.77,19132.9453
12565.3096,3554.8435,16016.1436
82.2678,3189.7725,28521.3047
1648.3212,3265.7664,25400.9766
1648.325,3267.7524,28526.0313
3218.7671,3465.8105,25412.1328
3217.0259,3417.9719,22284.6055
6349.5942,3789.1497,20737.0566
6346.0044,3646.4453,19168.3164
7909.5747,4004.9888,20740.1406
12526.6982,4358.3892,20691.5605
14039.4883,4310.9565,20650.1914
4786.4722,3649.6931,22295.7129
7912.1626,4172.9092,22308.6719
9460.9932,4190.5059,20735.5723
11000.9365,4317.3408,20720.3242
12515.9414,4582.3149,22250.6953
14019.3164,4512.2085,22201.2305
18742.0664,3632.0239,15957.3398
20287.1152,3646.4602,15943.0977
21748.7773,3600.2273,17422.9766
4774.6641,3287.6741,16027.71
6334.5718,3203.9404,14461.21
12577.25,3306.7314,14457.3945
12587.2363,3099.6836,12898.0459
14153.2813,3168.2712,12902.1904
15719.7568,3260.0239,12907.1436
17286.2656,3369.1086,12912.4668
18852.4102,3489.6919,12917.7236
20417.793,3615.9409,12922.4766
21661.0625,3524.4326,18913.3184
21578.4863,3444.1077,20407.7129
20057.6758,3633.855,20446.168
18610.5488,3775.062,18980.127
17002.7207,4137.5381,22077.8242
17045.373,4029.3315,20547.0156
18494.4395,3883.0715,22014.5
18548.2715,3835.6875,20494.082
19993.9668,3617.2478,21957.1777
23115.6055,3286.72,20383.1504
24673.9355,3181.9663,20376.918
23388.8457,3692.8665,15924.374
24948.5566,3731.512,15922.5215
24762.0898,3372.572,18889.5
23203.3555,3428.7678,18894.3203
24597.8457,3002.1208,21874.3242
23039.8242,3151.7244,21881.7793
22982.4863,3034.0684,23395.6367
21507.1465,3365.116,21911.168
14062.8037,4077.6038,19100.916
15580.0615,4006.2458,19062.4824
17094.707,3900.4729,19021.0762
17147.0859,3760.5081,17497.3262
18676.6758,3705.6792,17469.0684
20131.3965,3644.7896,18943.0645
20209.6895,3649.2566,17443.498
21835.5391,3665.6287,15931.6709
25033.8535,3872.5708,14431.9023
21982.0176,3742.0222,12926.2891
19918.3398,3570.1992,25020.3887
18453.6445,3912.729,23544.9492
14004.0029,4664.0767,23755
12503.0762,4849.6963,25371.6484
12507.7627,4752.4497,23810.6309
10994.2461,4713.146,23849.2734
10992.5674,4812.1953,25412.7617
9462.0029,4641.0098,25434.5078
46957.2695,3189.7725,50396.3047
46944.3945,3124.2893,47261.0117
46944.457,3098.3125,44136.0703
43841.8281,2940.571,37904.4453
40718.7969,2742.8235,37906.2148
40747.0898,2843.8938,34804.1445
37604.0469,2692.5154,34788.5469
32786.043,2584.7542,33114.6992
32759.7227,2600.7688,31529.6211
46968.6406,3276.095,19157
50082.2695,3189.7725,19146.3047
46953.1367,3276.3113,12894.5635
46947.6406,3202.3977,3513.9426
43811.9844,3273.5657,3506.7598
40707.2695,3189.7725,396.3051
37572.4063,3350.0979,1954.092
34457.2695,3189.7725,396.3051
46979.5781,3200.8438,28539.9629
50082.2695,3189.7725,31646.3047
46979.3672,3230.9849,25415.0781
46975.3164,3257.2842,22287.123
40744.9531,3667.8,19184.916
39175.4141,3745.2534,19180.4336
40713.6953,3752.3293,16036.4229
39146.5039,3865.4133,16034.5986
37595.5039,3791.8511,19166.9727
36000.125,4011.5774,16019.7705
31294.8086,4110.7539,14444.9873
34431.4258,4117.9502,14454.5557
25160.3535,4020.0078,11412.4385
25198.6816,4023.4355,9881.1953
22068.7422,3725.9207,9871.0762
25220.4375,3982.7146,8335.6777
22093.2285,3622.7095,6764.0513
22082.2695,3541.1575,5191.2461
25214.4121,3777.1575,5202.0835
22014.2344,3323.6011,2007.3185
21957.2676,3189.7725,396.3051
34368.668,3089.9524,25321.8691
32709.5625,2940.553,25240.3184
31043.6074,2670.2278,26714.2168
29379.6523,2563.52,26629.5273
27752.3047,2470.5322,28137.9531
27728.7188,2511.1448,26556.6348
26100.9453,2536.4224,26504.3066
24506.3418,2662.2847,26481.1934
24534.3809,2645.1858,28066.082
22976.0957,2874.6445,28074.6289
21495.1699,3166.6736,29709.4746
23097.5273,2927.5796,31298.5273
21560.7305,3173.5664,31324.7227
18533.9805,3718.376,31416.8516
16994.7734,4095.3877,29882.5664
15506.9355,4351.3516,29949.0879
15535.2568,4192.5469,31530.4805
14033.4922,4350.2363,31583.5449
15568.7773,4006.6631,33115.4141
14055.1514,4129.2349,33158.1719
14078.7119,3889.9011,34733.9023
14102.7021,3647.3245,36309.918
12591.7881,3005.8118,41024.3672
15734.9717,3106.6084,41040.1133
18930.2988,3160.5845,44222.4219
18918.6387,3146.7495,47338.5898
25157.8613,3303.2842,48897.375
28207.2676,3189.7725,50396.3047
50082.2695,3189.7725,37896.3047
46961.5273,3116.4146,37899.8789
46976.1602,3169.8657,31661.9707
43882.4453,3102.1887,31687.9277
40790.3516,3355.9128,25467.002
40773.2969,3528.6323,22330.4746
34377.4375,3416.4875,22209.0879
34396.6094,3753.8601,19105.9922
31163.0977,3585.2087,19014.7188
26186.4082,2939.1836,21893.5371
24540.3262,2846.6733,23387.25
24507.8828,2729.2617,24921.2227
22950.0723,2944.0405,24930.1445
21453.1348,3293.3213,23428.6992
21422.5488,3234.5869,24965.3203
16970.3809,4215.5483,23616.1855
15512.96,4355.6001,22141.8379
15489.3545,4475.5532,23688.1934
10997.1436,4541.8662,22285.0645
9461.4756,4394.2168,22303.2578
9461.8232,4550.0547,23869.7109
7914.1138,4301.6675,23875.7754
6355.0015,4008.2551,23871.5625
6352.6724,3913.0369,22304.9473
1647.8176,3258.3442,31650.4141
1646.8601,3237.7427,34774.168
1645.5098,3206.1511,37897.3398
3207.1189,3179.2808,39458.6133
4772.7163,3264.0518,37900.7461
9457.1875,3160.0928,39458.457
9457.9805,3367.1028,37901.4727
9460.248,4066.9348,33232.2227
7912.6475,4231.8994,30123.0605
9461.9834,4651.834,26997.2656
82.2678,5189.7725,50396.3047
6332.2676,3314.6062,50415.5859
9457.2676,3189.7725,50396.3047
6332.2676,3189.7725,50396.3047
3207.2678,3189.7725,50396.3047
37582.2695,3252.1108,50415.0469
31332.2676,3252.0703,50419.7344
25082.2676,3564.1506,50468.4063
37582.2695,3689.3535,50444.8711
25082.2676,3376.7742,50454.0781
37582.2695,3439.3413,50446.293
43832.2695,3314.6062,50415.5859
40707.2695,3189.7725,50396.3047
50082.2695,3189.7725,50396.3047
9457.2676,3314.5408,50423.1602
3207.2678,3439.6377,50411.9258
18832.2676,3252.0703,50419.7344
12582.2676,3252.1108,50415.0469
12582.2676,3314.4873,50429.3555
6332.2676,3439.521,50425.4648
12582.2676,3564.3062,50450.3789
12582.2676,3689.3535,50444.8711
12582.2676,3439.3413,50446.293
12582.2676,3376.8987,50439.6367
25082.2676,3439.1975,50462.9609
18832.2676,3314.416,50437.6172
25082.2676,3314.3923,50440.3711
25082.2676,3252.0569,50421.2969
18832.2676,3189.7725,50396.3047
82.2678,4689.7725,50396.3047
25082.2676,5189.7725,50396.3047
50082.2695,3689.7725,50396.3047
46957.2695,3439.6377,50411.9258
50082.2695,3439.7725,50396.3047
25082.2676,4189.8223,50390.5039
25082.2676,3689.2139,50461.0586
37582.2695,4189.8101,50391.9531
37582.2695,3564.3062,50450.3789
43832.2695,3689.5281,50424.6367
43832.2695,3439.521,50425.4648
40707.2695,3314.5408,50423.1602
37582.2695,3376.8987,50439.6367
37582.2695,3314.4873,50429.3555
31332.2676,3314.416,50437.6172
82.2678,3189.7725,44146.3047
135.0536,3439.4875,37896.3047
82.2678,3189.7725,37896.3047
100.6947,3252.1729,37896.3047
105.3009,3252.1479,31646.3047
95.4552,4189.7012,37896.3047
98.7625,3439.6833,3521.3052
82.2678,3439.7725,396.3051
82.2678,3189.7725,396.3051
82.2678,3189.7725,9771.3047
100.6947,3252.1729,12896.3047
113.0581,3439.6062,44146.3047
109.2243,3314.627,41021.3047
143.3716,3564.4426,37896.3047
135.0536,3439.4875,12896.3047
123.7392,3314.5486,19146.3047
152.647,3439.3923,25396.3047
123.7392,3314.5486,31646.3047
115.4442,3314.5933,37896.3047
82.2678,3189.7725,41021.3047
163.7402,3564.3325,25396.3047
142.683,3689.4463,37896.3047
101.6216,3314.668,44146.3047
71.0487,4689.833,25396.3047
82.2678,4189.7725,50396.3047
117.5098,3689.582,44146.3047
82.2678,3689.7725,50396.3047
98.7625,3439.6833,47271.3047
82.2678,3439.7725,50396.3047
82.2678,3189.7725,3521.3052
101.6216,3314.668,6646.3052
113.0581,3439.6062,6646.3052
82.2678,3689.7725,396.3051
82.2678,3939.7725,396.3051
82.2678,5189.7725,25396.3047
99.8516,4189.6772,25396.3047
142.683,3689.4463,12896.3047
162.8227,3689.3374,25396.3047
143.3716,3564.4426,12896.3047
109.2243,3314.627,9771.3047
115.4442,3314.5933,12896.3047
105.3009,3252.1479,19146.3047
126.503,3314.5337,25396.3047
50042.6406,3439.4768,37896.3047
50036.793,3689.4331,37896.3047
50050.0703,3439.5322,41021.3047
50057.3828,3314.5867,37896.3047
50082.2695,3189.7725,41021.3047
50082.2695,3189.7725,44146.3047
50059.1523,3439.5999,44146.3047
50067.75,3314.6641,6646.3052
50082.2695,3189.7725,12896.3047
50057.3828,3314.5867,12896.3047
50036.793,3689.4331,12896.3047
50082.2695,5189.7725,50396.3047
50082.2695,4189.7725,50396.3047
50055.7422,3689.5745,44146.3047
50072.0742,4189.6963,37896.3047
50021.6367,3689.3201,25396.3047
50029.4336,3439.3782,25396.3047
50042.6406,3439.4768,12896.3047
50049.0859,3314.5249,25396.3047
50082.2695,3189.7725,25396.3047
50082.2695,5189.7725,25396.3047
50068.6797,4189.6709,25396.3047
50082.2695,4189.7725,396.3051
50082.2695,3689.7725,396.3051
50082.2695,3439.7725,396.3051
50059.1523,3439.5999,6646.3052
50082.2695,3189.7725,396.3051
12582.2676,5189.7725,396.3051
82.2678,5189.7725,396.3051
82.2678,4689.7725,396.3051
12582.2676,4439.4248,310.3561
37582.2695,4439.3774,298.6469
37582.2695,3189.7725,396.3051
43832.2695,3189.7725,396.3051
43832.2695,4189.4873,325.7561
37582.2695,4064.3101,281.9633
43832.2695,3689.6189,358.3508
37582.2695,3689.5195,333.786
37582.2695,4189.2969,278.7571
25082.2676,4439.2788,274.2443
25082.2676,4064.1907,252.409
37582.2695,3939.3589,294.0598
37582.2695,3439.6877,375.3967
12582.2676,3189.7725,396.3051
12582.2676,3689.5574,343.153
12582.2676,3939.4063,305.7709
82.2678,4189.7725,396.3051
12582.2676,4189.3477,291.2483
37582.2695,4939.6938,376.9321
37582.2695,5189.7725,396.3051
50082.2695,5189.7725,396.3051
25082.2676,5189.7725,396.3051
25082.2676,4939.6831,374.279
37582.2695,4689.5361,337.8754
50082.2695,4689.7725,396.3051
43832.2695,3939.5237,334.8065
12582.2676,4939.7163,382.3967
25082.2676,4689.4839,324.9207
12582.2676,4689.5742,347.2443
25082.2676,4189.1738,248.27
12582.2676,4064.3599,294.26
25082.2676,3939.2542,268.1293
25082.2676,3689.4617,319.4675
25082.2676,3439.675,372.2305
12582.2676,3439.71,380.8613
25082.2676,3314.7458,389.7362
12582.2676,3314.7581,392.7784
15528.5195,4275.0566,21371.1836
16257.8398,4246.5693,22109.832
16273.4004,4166.0254,21339.1758
22069.0938,3491.1248,4398.4482
21269.5508,3386.9946,3600.3428
21282.7266,3437.0273,4393.1406
864.5811,3210.8552,19147.6699
82.2678,3189.7725,22271.3047
864.5811,3210.8552,22272.6699
16453.5586,3403.1721,37871.3438
15693.5527,3326.9275,38668.1953
16469.3359,3318.5688,38663.2891
14124.9434,3410.958,37884.6641
14140.7207,3326.3547,38676.6055
16324.2617,3921.0977,33092.4063
15587,3906.4312,33908.8906
16342.4844,3820.866,33885.8828
9459.8926,3950.8555,34010.4688
10233.6406,3871.3491,34783.7188
10233.9961,3987.4287,34005.4766
6348.9561,3795.7781,32455.6016
5567.8242,3741.4951,31673.1035
5566.145,3678.231,32451.5313
3214.7542,3372.668,33219.2813
2432.1108,3335.8682,31654.7324
2430.4609,3295.144,33214.9609
3217.4424,3437.9858,30097.9492
2433.1494,3360.4619,30093.6328
865.2964,3228.7625,28523.668
82.2678,3189.7725,30083.8047
865.2964,3228.7625,30086.168
865.2944,3227.7695,25398.6406
82.2678,3189.7725,26958.8047
865.2944,3227.7695,26961.1406
43026.625,2989.0669,47251.8867
43808.5,2971.7964,45689.8633
43026.043,2945.0225,45688.9531
46979.4727,3215.9143,26977.5195
45437.1797,3270.064,25432.3438
45437.2891,3254.9937,26994.7852
28798.5313,2668.6479,34609.9688
28072.2031,2812.9807,36219.4336
28872.8301,2781.7256,36235.4336
26209.9805,2562.7593,30500.0742
27048.6758,2558.6301,31328.3672
27015.4375,2528.6431,30519.4531
26152.1465,2521.8433,28889.6289
25330.9648,2578.05,28077.0898
25355.5625,2588.979,28878.6211
27773.9805,2474.2322,28937.1328
26939.9277,2490.7231,28113.0273
26961.6016,2494.4233,28912.207
40706.6406,3759.9224,15249.7031
42276.8516,3626.0664,16034.7285
42269.793,3633.6592,15248.0088
35999.6289,4089.313,13677.6055
35220.6406,4133.6865,12899.1836
35220.5781,4120.4004,13679.9648
34436.5078,4141.3623,13678.0488
32885.9219,4182.7412,12907.4199
32880.8398,4159.3296,13683.9268
25732.2891,3757.9324,15924.9043
24855.3242,3552.042,17406.0117
25639.0547,3578.4624,17408.3945
37568.4688,3425.27,2733.6396
39123.2813,3440.4731,3509.0037
39127.2188,3365.3013,2729.4561
31355.9492,3437.377,1982.9054
29794.291,3326.0286,1200.1257
29817.9727,3573.6331,2786.7261
29769.7676,3189.7725,396.3051
28231.791,3326.0286,1200.1257
26644.7676,3189.7725,396.3051
26669.291,3326.0286,1200.1257
25112.4668,3304.8848,1204.2494
26699.4902,3441.1409,2008.0701
26717.2383,3558.1226,2805.9817
28274.0625,3579.2661,2801.8579
29835.7207,3690.6147,3584.6377
29841.5,3788.2356,4372.4443
31385.4102,3782.6025,4357.312
