-11827.5241,-5058.0531,-575.072
-11628.2284,-5058.0531,-559.2356
-11428.9327,-5058.0531,-543.377
-11229.637,-5058.0531,-527.589
-11030.3412,-5058.0531,-511.9926
-10831.0455,-5058.0531,-496.7359
-10631.7498,-5058.0531,-481.9928
-10432.4541,-5058.0531,-467.9619
-10233.1584,-5058.0531,-454.8664
-10033.8627,-5058.0531,-442.9524
-9834.567,-5058.0531,-432.4744
-9635.2713,-5058.0531,-423.647
-9435.9756,-5058.0531,-416.5263
-9236.6799,-5058.0531,-410.7945
-9037.3842,-5058.0531,-405.4912
-8838.0885,-5058.0531,-398.9574
-8638.7928,-5058.0531,-389.5474
-8439.4971,-5058.0531,-377.1825
-8240.2014,-5058.0531,-364.0124
-8040.9057,-5058.0531,-352.7368
-7841.61,-5058.0531,-345.3274
-7642.3143,-5058.0531,-345.2402
-7443.0186,-5058.0531,-359.0426
-7243.7229,-5058.0531,-387.9175
-7044.4271,-5058.0531,-412.8767
-6845.1314,-5058.0531,-406.1416
-6645.8357,-5058.0531,-371.8535
-6446.54,-5058.0531,-339.1681
-6247.2443,-5058.0531,-316.988
-6047.9486,-5058.0531,-282.091
-5848.6529,-5058.0531,-240.6141
-5649.3572,-5058.0531,-204.6594
-5450.0615,-5058.0531,-185.4972
-5250.7658,-5058.0531,-182.9527
-5051.4701,-5058.0531,-190.1097
-4852.1744,-5058.0531,-201.3822
-4652.8787,-5058.0531,-212.8647
-4453.583,-5058.0531,-221.1024
-4254.2873,-5058.0531,-222.8606
-4054.9916,-5058.0531,-217.24
-3855.6959,-5058.0531,-210.5248
-3656.4002,-5058.0531,-222.866
-3457.1045,-5058.0531,-283.8544
-3257.8087,-5058.0531,-325.5026
-3058.513,-5058.0531,-239.0608
-2859.2173,-5058.0531,-184.7238
-2659.9216,-5058.0531,-179.3422
-2460.6259,-5058.0531,-180.9733
-2261.3302,-5058.0531,-179.0701
-2062.0345,-5058.0531,-170.6518
-1862.7388,-5058.0531,-168.8501
-1663.4431,-5058.0531,-181.4158
-1464.1474,-5058.0531,-215.0004
-1264.8517,-5058.0531,-245.0526
-1065.556,-5058.0531,-202.7226
-866.2603,-5058.0531,-145.7145
-666.9646,-5058.0531,-148.1645
-467.6689,-5058.0531,-182.1783
-268.3732,-5058.0531,-203.9137
-69.0775,-5058.0531,-212.8814
130.2182,-5058.0531,-218.8855
329.5139,-5058.0531,-224.6655
528.8096,-5058.0531,-230.2945
728.1054,-5058.0531,-234.7667
927.4011,-5058.0531,-236.8115
1126.6968,-5058.0531,-235.4022
1325.9925,-5058.0531,-230.0977
1525.2882,-5058.0531,-221.2232
1724.5839,-5058.0531,-209.8506
1923.8796,-5058.0531,-197.5677
2123.1753,-5058.0531,-186.1183
2322.471,-5058.0531,-177.0447
2521.7667,-5058.0531,-171.4401
2721.0624,-5058.0531,-169.8491
2920.3581,-5058.0531,-172.3024
3119.6538,-5058.0531,-178.4505
3318.9495,-5058.0531,-187.7369
3518.2452,-5058.0531,-199.5511
3717.5409,-5058.0531,-213.3198
3916.8366,-5058.0531,-228.5105
4116.1323,-5058.0531,-244.5348
4315.428,-5058.0531,-260.6097
4514.7237,-5058.0531,-275.7173
4714.0195,-5058.0531,-288.7382
4913.3152,-5058.0531,-298.6878
5112.6109,-5058.0531,-304.9297
5311.9066,-5058.0531,-307.2822
5511.2023,-5058.0531,-306.003
5710.498,-5058.0531,-301.686
5909.7937,-5058.0531,-295.119
6109.0894,-5058.0531,-287.1438
6308.3851,-5058.0531,-278.543
6507.6808,-5058.0531,-269.9659
6706.9765,-5058.0531,-261.8977
6906.2722,-5058.0531,-254.6636
7105.5679,-5058.0531,-248.4577
7304.8636,-5058.0531,-243.3807
7504.1593,-5058.0531,-239.4748
7703.455,-5058.0531,-236.7492
7902.7507,-5058.0531,-235.1964
-11827.5241,-4915.081,-564.296
-11628.2284,-4915.081,-548.2596
-11428.9327,-4915.081,-532.1229
-11229.637,-4915.081,-515.9793
-11030.3412,-4915.081,-499.9535
-10831.0455,-4915.081,-484.1994
-10631.7498,-4915.081,-468.8988
-10432.4541,-4915.081,-454.2598
-10233.1584,-4915.081,-440.5221
-10033.8627,-4915.081,-427.9647
-9834.567,-4915.081,-416.9134
-9635.2713,-4915.081,-407.7162
-9435.9756,-4915.081,-400.6365
-9236.6799,-4915.081,-395.5854
-9037.3842,-4915.081,-391.6521
-8838.0885,-4915.081,-386.6638
-8638.7928,-4915.081,-377.8142
-8439.4971,-4915.081,-364.4349
-8240.2014,-4915.081,-349.7731
-8040.9057,-4915.081,-337.4059
-7841.61,-4915.081,-327.7243
-7642.3143,-4915.081,-322.7854
-7443.0186,-4915.081,-333.6027
-7243.7229,-4915.081,-370.9601
-7044.4271,-4915.081,-410.8179
-6845.1314,-4915.081,-402.7512
-6645.8357,-4915.081,-356.3235
-6446.54,-4915.081,-316.1781
-6247.2443,-4915.081,-305.1207
-6047.9486,-4915.081,-273.7734
-5848.6529,-4915.081,-233.8872
-5649.3572,-4915.081,-193.8579
-5450.0615,-4915.081,-175.1586
-5250.7658,-4915.081,-175.5655
-5051.4701,-4915.081,-184.6622
-4852.1744,-4915.081,-196.9034
-4652.8787,-4915.081,-208.8299
-4453.583,-4915.081,-216.8705
-4254.2873,-4915.081,-216.0729
-4054.9916,-4915.081,-202.0473
-3855.6959,-4915.081,-176.8542
-3656.4002,-4915.081,-157.9448
-3457.1045,-4915.081,-193.8385
-3257.8087,-4915.081,-233.0922
-3058.513,-4915.081,-177.5975
-2859.2173,-4915.081,-158.7099
-2659.9216,-4915.081,-176.2181
-2460.6259,-4915.081,-184.155
-2261.3302,-4915.081,-189.6333
-2062.0345,-4915.081,-179.714
-1862.7388,-4915.081,-178.0246
-1663.4431,-4915.081,-188.3684
-1464.1474,-4915.081,-242.5137
-1264.8517,-4915.081,-276.67
-1065.556,-4915.081,-218.6043
-866.2603,-4915.081,-132.739
-666.9646,-4915.081,-141.2629
-467.6689,-4915.081,-179.1431
-268.3732,-4915.081,-197.8945
-69.0775,-4915.081,-204.2485
130.2182,-4915.081,-209.6428
329.5139,-4915.081,-216.2035
528.8096,-4915.081,-223.327
728.1054,-4915.081,-229.3938
927.4011,-4915.081,-232.6364
1126.6968,-4915.081,-231.6616
1325.9925,-4915.081,-225.838
1525.2882,-4915.081,-215.537
1724.5839,-4915.081,-202.1148
1923.8796,-4915.081,-187.5934
2123.1753,-4915.081,-174.154
2322.471,-4915.081,-163.658
2521.7667,-4915.081,-157.3456
2721.0624,-4915.081,-155.739
2920.3581,-4915.081,-158.7183
3119.6538,-4915.081,-165.7265
3318.9495,-4915.081,-176.0232
3518.2452,-4915.081,-188.8958
3717.5409,-4915.081,-203.7703
3916.8366,-4915.081,-220.2063
4116.1323,-4915.081,-237.7235
4315.428,-4915.081,-255.5252
4514.7237,-4915.081,-272.3988
4714.0195,-4915.081,-286.9268
4913.3152,-4915.081,-297.8549
5112.6109,-4915.081,-304.4005
5311.9066,-4915.081,-306.385
5511.2023,-4915.081,-304.188
5710.498,-4915.081,-298.5901
5909.7937,-4915.081,-290.5793
6109.0894,-4915.081,-281.1733
6308.3851,-4915.081,-271.2833
6507.6808,-4915.081,-261.6317
6706.9765,-4915.081,-252.7245
6906.2722,-4915.081,-244.8693
7105.5679,-4915.081,-238.2231
7304.8636,-4915.081,-232.8444
7504.1593,-4915.081,-228.7397
7703.455,-4915.081,-225.8915
7902.7507,-4915.081,-224.2753
-11827.5241,-4772.1089,-553.9647
-11628.2284,-4772.1089,-537.7444
-11428.9327,-4772.1089,-521.3381
